,file_name,game_age,game_cat,game_fans,game_players,game_time,game_weight
6684,html_files_games\_boardgame_39939_battle-fontenoy-11-may-1745.html,Age: ––,"Rank: Overall 4,344 War 374",34,1–2 Players,30–360 Min,4.18 / 5
6685,html_files_games\_boardgame_39940_prague-empty-triumph.html,Age: 12+,"Rank: Overall 5,748 War 676",18,1–4 Players,30 Min,3.67 / 5
6686,html_files_games\_boardgame_39941_legion-honor.html,Age: ––,"Rank: Overall 4,180 War 516 Thematic 603",42,1–6 Players,240–480 Min,2.68 / 5
6687,html_files_games\_boardgame_39953_game-thrones-card-game.html,Age: 14+,Rank: Overall 785 Customizable 51 Strategy 501,536,2–4 Players,60 Min,3.25 / 5
6688,html_files_games\_boardgame_39976_volta.html,Age: 6+,,6,2–4 Players,5 Min,1.00 / 5
6689,html_files_games\_boardgame_39994_party-playoff.html,Age: ––,,5,4–99 Players,30 Min,1.00 / 5
6690,html_files_games\_boardgame_3_samurai.html,Age: 10+,Rank: Overall 188 Strategy 140,323,2–4 Players,30–60 Min,2.50 / 5
6691,html_files_games\_boardgame_40004_contract-rummy.html,Age: ––,,5,3–8 Players,120 Min,2.00 / 5
6692,html_files_games\_boardgame_4001_space-marine.html,Age: 12+,"Rank: Overall 3,105 War 573",37,2–3 Players,120 Min,3.15 / 5
6693,html_files_games\_boardgame_4008_cobra.html,Age: 12+,"Rank: Overall 3,968 War 661",15,2 Players,120 Min,2.82 / 5
6694,html_files_games\_boardgame_4009_breitenfeld.html,Age: 12+,"Rank: Overall 5,793 War 1,075",12,2 Players,120 Min,2.12 / 5
6695,html_files_games\_boardgame_40107_soviet-dawn.html,Age: 13+,"Rank: Overall 2,659 War 357",48,1 Players,25–60 Min,1.60 / 5
6696,html_files_games\_boardgame_4011_jerusalem.html,Age: 12+,,4,2 Players,180 Min,2.56 / 5
